tweet_id,retweet_id,dog_name,dog_stages,rating,date,img_num,dog_breed,confidence_percentage,prediction,favorite_count,retweet_count
666073100786774016,,,,1010,2015-11-16,1,Walker Hound,0.260857,True,273,130
666071193221509120,,,,910,2015-11-16,1,Gordon Setter,0.503672,True,127,51
666063827256086533,,,,1010,2015-11-16,1,Golden Retriever,0.77593,True,396,180
666058600524156928,,,,810,2015-11-16,1,Miniature Poodle,0.201493,True,99,47
666055525042405380,,,,1010,2015-11-16,1,Chow,0.692517,True,367,196
666050758794694657,,,,1010,2015-11-16,1,Bernese Mountain Dog,0.651137,True,115,50
666049248165822465,,,,510,2015-11-16,1,Miniature Pinscher,0.560311,True,88,36
666044226329800704,,,,610,2015-11-16,1,Rhodesian Ridgeback,0.408143,True,246,115
666033412701032449,,,,910,2015-11-15,1,German Shepherd,0.596461,True,100,36
666029285002620928,,,,710,2015-11-15,1,Redbone,0.506826,True,112,39
666020888022790149,,,,810,2015-11-15,1,Welsh Springer Spaniel,0.465074,True,2283,419
